#{"t_start": 1629134168.3612752, "env_id": "LunarLander-v2"}
r,l,t
-20.549775,1000,289.38895
53.586945,1000,293.93055
35.224958,1000,298.120074
44.848233,1000,302.534945
45.31205,1000,307.096847
53.485728,873,310.849754
-187.432597,699,313.437324
-124.955355,620,315.527561
58.93298,943,319.041723
-62.657217,1000,323.023629
-140.441858,517,324.900966
74.47988,1000,329.645714
-102.737867,508,331.180379
130.539111,611,331.791458
-50.951185,1000,332.685442
135.610937,587,333.176581
75.313715,1000,334.492744
76.815683,1000,339.127548
154.852055,468,340.850574
-125.795968,705,343.517397
79.827859,1000,347.612665
40.052746,1000,351.309083
-99.565283,370,352.599298
159.044029,578,354.634851
194.913748,392,355.987125
198.014447,351,357.202026
-14.149895,302,358.201455
160.714384,584,360.259802
77.939848,1000,364.254405
-58.498633,1000,367.80849
-142.808981,760,370.872278
67.407696,1000,373.644192
66.106427,1000,374.730332
25.746829,1000,375.837777
113.526523,941,376.667422
55.946381,1000,377.793492
6.346425,1000,381.677785
-2.797589,1000,385.824499
31.270546,1000,390.138767
-50.594551,1000,394.304709
72.809856,892,397.807423
57.556823,1000,401.678316
11.433269,1000,405.155748
13.861888,1000,408.932633
71.805953,1000,412.702941
66.886714,1000,416.588637
104.347787,1000,418.101573
88.457113,1000,419.386669
217.460181,783,420.3831
52.48548,1000,421.683674
68.755244,1000,422.829458
