#{"t_start": 1629400253.5074558, "env_id": "ApolloLanderSolidObstacle-v0"}
r,l,t
-109.571051,60,49.969187
-96.793853,33,50.124504
-113.652347,35,50.136931
-126.353515,37,50.149778
-19.429691,83,50.18511
-114.499744,35,50.197674
-8.506361,110,50.448258
101.774631,1000,54.541258
-106.481358,32,54.636923
-87.455323,59,54.828528
-6.826651,114,55.134539
154.784514,1000,58.392816
-313.439982,85,58.64775
-22.153207,123,58.996607
-16.382766,338,60.08778
-10.900395,96,60.38632
-41.866187,100,60.657723
-88.172151,37,60.755241
271.131135,432,62.266086
-106.893466,50,62.442308
-102.439306,37,62.546357
-194.538164,75,62.800563
-246.597153,63,63.018894
-347.752108,114,63.287364
-101.087266,33,63.366295
-36.76132,90,63.63354
215.925346,804,66.367676
256.409562,439,67.943298
258.56143,312,68.965607
-94.328328,62,69.126841
-107.205575,37,69.222707
-107.773578,56,69.364268
2.30929,110,69.651094
262.394646,220,70.260046
7.112394,133,70.608922
-377.89271,77,70.849446
-102.478464,39,70.949858
-137.089984,45,71.06425
19.691656,100,71.322997
280.070053,262,72.147112
-111.357067,37,72.270921
283.196643,410,73.639152
214.49563,561,75.666653
-122.146286,65,75.900485
-98.717405,35,76.040713
-114.270497,43,76.223888
13.019719,99,76.530928
281.855803,276,77.330771
262.367828,263,78.11466
-66.785836,32,78.201825
-101.543572,32,78.309523
-322.267666,86,78.563469
45.223464,144,78.956142
-109.656567,33,79.079328
-121.685401,50,79.263827
-119.930734,48,79.412158
-97.532064,35,79.521824
-113.353661,48,79.678231
279.220512,734,82.275423
22.91606,105,82.612979
-72.798883,31,82.697962
-343.083665,80,83.196851
265.221591,347,83.419646
-346.516038,94,83.45801
242.947142,336,83.688311
-284.094964,113,83.735016
-196.71332,89,84.003761
-84.198663,93,84.275078
37.390923,101,84.535409
-70.132313,33,84.621629
285.250347,479,86.187897
278.186716,622,88.425873
219.970848,555,90.422715
283.845469,501,92.16063
-96.311463,50,92.309501
-345.427049,99,92.664124
-73.847538,77,92.863469
-64.740219,75,93.09833
280.852062,465,94.710463
257.181978,732,97.232997
269.905162,564,98.83855
-93.030294,37,98.931718
