#{"t_start": 1628179434.8719249, "env_id": "LunarLander-v2"}
r,l,t
-11.949731,121,82.35144
-31.585713,83,82.58691
-176.077684,164,83.060614
-45.180698,273,83.874866
-35.172823,136,84.267444
-58.190724,239,84.999138
-46.748637,221,85.709808
-49.048793,130,86.088165
-70.560413,140,86.506879
-38.554784,175,87.066925
-17.535402,131,87.47805
-57.185369,118,87.813924
-85.072993,119,88.172436
-56.986378,123,88.527355
-91.453101,134,88.914793
-23.774851,248,89.692371
-57.640644,135,90.090562
-16.572579,126,90.451845
-10.666093,206,91.053902
1.781878,89,91.328681
-6.925877,121,91.677621
-65.066979,112,91.998495
-8.095337,110,92.318226
45.654816,111,92.641578
-83.324607,111,92.965276
-287.253965,456,93.442408
-247.801075,472,93.767697
-266.310995,454,94.098566
-232.270345,363,94.332866
-256.813039,377,94.562009
-77.334504,108,94.878044
-0.917491,201,95.480248
-64.944114,233,96.228521
16.471655,215,96.919788
-2.375303,192,97.525169
-25.389691,325,98.541442
-70.383372,77,98.769334
-24.140809,274,99.636129
-4.469046,114,99.974607
-238.378565,637,102.086448
-68.666928,177,102.624403
-39.17611,157,103.084885
35.630721,206,103.731737
-62.866986,171,104.279402
-60.199745,96,104.578266
-21.637933,198,105.206378
61.969666,1000,108.991251
42.846723,1000,112.409033
-165.400709,73,112.621058
-62.592282,202,113.220578
-24.243941,421,114.617859
11.478604,239,115.377932
-29.606365,114,115.738321
-103.510996,169,116.245571
-63.874427,137,116.672185
20.513569,173,117.198775
-0.75462,180,117.758316
3.588532,68,117.961749
20.043924,296,118.91594
-349.80419,923,122.112184
-17.073569,169,122.641009
165.597555,1000,126.005203
-56.011436,380,127.221081
-478.651353,890,128.359731
-487.111232,905,129.005091
-389.546545,636,129.460132
-194.739021,1000,130.420988
-417.579522,722,131.010097
123.973013,1000,134.641591
-37.891091,1000,138.565698
120.56441,1000,142.06656
207.847169,985,146.081308
212.350514,936,149.629765
0.140163,235,150.346753
-37.129157,117,150.691195
216.352722,261,151.5169
-89.012778,271,152.387014
227.22664,464,154.074207
6.860866,1000,157.613979
-97.873107,1000,161.410993
-305.495158,740,163.996545
254.227053,442,165.416159
-0.812277,132,165.809391
-76.174816,88,166.067996
-111.966907,70,166.274456
40.47384,75,166.533432
1.63874,1000,168.38677
-29.016316,1000,169.271712
58.380394,958,170.205082
-14.507067,1000,171.674796
102.961443,920,172.673748
17.935697,1000,176.387391
196.408489,263,177.212919
244.08639,428,178.595383
257.636669,357,179.732242
203.66177,759,182.63689
310.770892,318,183.70617
258.267233,385,185.045217
225.01216,528,186.777836
286.561794,236,187.533457
125.333998,1000,190.634423
18.787221,1000,194.496393
94.669822,1000,198.462583
-58.777161,1000,202.219307
-14.102466,1000,206.230607
-64.211897,1000,209.929905
-33.260772,1000,211.050104
-124.783264,1000,212.107972
-78.723339,1000,213.684544
-73.52077,1000,214.929897
-60.077958,1000,219.152873
-27.264041,1000,223.201919
-28.733601,1000,227.099572
193.208079,537,229.281721
-30.685805,400,230.616873
-44.281174,202,231.236097
20.630395,65,231.454157
-9.5876,272,232.387269
-83.779416,66,232.605255
221.240402,367,233.826752
197.813578,484,235.523091
-24.659524,397,236.861272
-4.52171,95,237.15271
-28.448889,110,237.54643
-86.869187,94,237.842773
156.257284,528,239.653058
11.38463,1000,243.416761
20.902613,1000,247.413713
214.348419,419,248.878712
260.506776,449,250.373582
-35.297638,1000,253.116167
2.810253,1000,254.252032
-12.562734,1000,255.297649
-23.032517,1000,256.570848
-12.426908,1000,257.819118
-53.312336,1000,261.993625
-28.66537,1000,265.84202
-48.645963,1000,269.271147
173.482092,826,272.259683
159.418424,856,275.531624
243.049503,321,276.542644
171.101976,250,277.349279
243.122803,299,278.318445
242.405145,312,279.309744
267.036882,330,280.351887
-1.358965,1000,284.348701
215.331881,384,285.380614
15.686024,257,286.240424
199.92009,478,287.931429
168.674186,573,290.000804
238.44775,276,290.947811
62.966288,188,291.557849
254.781914,282,292.494243
5.487979,208,293.152642
39.69468,146,293.587993
252.500773,412,293.888516
250.477139,416,294.143143
243.550678,279,294.303222
220.480918,465,294.57576
3.204537,169,294.652286
233.705791,256,295.55485
28.219047,100,295.903464
57.946323,167,296.422537
214.122626,491,298.098555
195.026416,826,301.426335
231.045959,454,302.933213
234.931657,303,303.975826
-1.37367,292,304.928837
233.156724,366,306.162359
215.219148,856,309.048354
-51.281286,263,309.866252
259.567518,276,310.744108
284.593946,377,311.989428
232.445934,354,313.149883
-7.298003,1000,317.164347
214.769737,449,318.719807
241.467349,228,319.412424
-20.127125,288,320.333569
269.967681,262,321.134365
218.953931,309,322.100792
19.897465,250,322.879576
104.174877,881,326.303149
231.169376,438,327.705637
242.740579,332,328.769938
171.495128,385,329.647649
-6.943071,230,329.764449
-59.414379,304,329.949067
152.270498,626,330.475259
180.478191,505,330.891165
-51.86789,1000,334.818814
232.52836,224,335.542329
197.359217,385,336.800327
182.112969,341,337.911582
273.127303,306,338.923439
47.416362,119,339.28616
28.155,145,339.772927
238.022665,375,341.103173
251.567462,249,341.985066
221.614256,475,343.730159
1.807336,115,344.125935
-38.090486,80,344.364146
274.471247,315,345.35085
248.703979,442,346.882608
221.707478,285,347.789354
39.887041,184,348.35034
16.328259,171,348.880363
208.659637,434,350.421846
46.6893,189,351.034122
-8.473102,202,351.6974
236.968414,270,352.59652
174.730882,788,355.497814
268.349978,401,356.828971
249.407246,212,357.480053
-32.209158,80,357.720687
6.91896,88,357.977503
31.544008,110,358.305902
247.397475,271,359.141752
10.558867,171,359.658925
-51.001839,459,361.230173
152.413467,957,364.848426
208.331779,323,365.62506
197.574548,418,365.947997
143.046234,1000,366.949711
177.258932,290,367.124626
88.352387,1000,367.967165
