#{"t_start": 1629395889.1219923, "env_id": "ApolloLanderSolidObstacle-v0"}
r,l,t
-126.433993,48,63.725308
227.647961,427,65.02739
-325.399561,84,65.257878
158.80732,934,68.732913
-97.752688,40,68.840566
-264.271497,94,69.103758
-104.302648,56,69.25507
236.939196,406,70.453429
3.948648,1000,74.198215
65.182305,1000,77.80813
-67.853964,36,77.909389
-58.113838,317,78.869418
15.047683,1000,82.812514
-79.06542,38,82.91586
-286.86992,102,85.654361
-355.922332,103,85.706778
-256.383622,97,85.756069
-247.957971,335,85.991507
-455.496581,559,86.584101
6.481636,1000,90.35999
-2.659144,1000,94.07737
-375.871752,97,94.345628
-310.114846,104,94.627456
192.449623,824,97.798525
-75.825382,167,98.238631
-153.084555,54,98.382764
212.319055,924,101.519629
-108.53514,49,101.64944
29.150911,146,102.058429
-243.463391,173,102.527714
254.397693,476,103.92993
88.373694,1000,107.674511
-268.527033,92,107.933249
238.460947,492,109.526149
-148.663084,52,109.668213
289.075876,281,110.488313
-241.835741,98,110.771965
-72.231865,121,111.105222
-275.604104,94,111.362577
242.909747,534,113.07612
-133.307721,47,113.20331
-7.300414,151,113.614119
-257.123711,89,113.862185
-108.474312,118,114.179568
202.806649,714,116.684946
218.018896,713,119.352954
234.337307,463,120.915383
-87.66661,47,120.936726
240.625241,472,121.374209
-370.197685,110,121.427751
-94.12611,47,121.448928
-65.599819,41,121.576122
279.889387,627,123.595983
-384.934098,110,123.889514
-114.431803,161,124.340218
-139.007208,106,124.632807
-107.591352,46,124.756401
245.239593,405,125.957005
-77.711424,90,126.201232
268.945885,493,127.780031
-172.927895,104,128.060452
193.060671,580,130.098974
-81.691136,43,130.232976
219.747316,746,132.814561
224.35327,708,135.303968
231.771268,634,137.449501
265.156792,360,138.484543
-107.150061,45,138.602613
-71.371983,33,138.69222
-64.368056,40,138.798716
-136.264262,64,138.969549
-121.238051,61,139.133939
-174.853205,171,139.59505
-133.118466,302,140.445075
-297.408228,88,140.676167
-77.7188,43,140.788997
-87.156168,49,140.920485
272.055048,444,142.239865
213.895624,368,143.375663
271.97792,444,144.713772
254.002676,343,145.740159
268.42032,311,146.634325
235.618113,557,148.351676
284.430037,481,149.785503
-99.126728,46,149.904808
297.507426,299,150.771351
283.288585,319,151.723037
-95.590333,56,151.869159
-111.195319,51,152.002609
-144.759878,555,152.915202
266.629928,355,153.158548
-330.821327,94,153.201414
275.415728,442,153.500878
-76.27417,111,153.555357
294.248211,394,154.731477
-355.924971,108,155.027909
218.895817,456,156.512653
268.066138,285,157.346473
-229.149286,107,157.628801
-612.966341,89,157.858406
-121.460005,120,158.169847
-94.034884,30,158.249881
280.47707,252,158.960012
282.956178,375,160.056999
-93.165724,56,160.201919
-74.71313,36,160.297549
-25.517014,155,160.738876
275.738035,470,162.059557
-89.751531,45,162.174751
-118.550803,40,162.2783
-75.984743,34,162.372118
-83.867226,41,162.478008
-107.689423,61,162.639805
284.570727,670,164.734096
-76.34583,39,164.835489
242.511043,370,165.898279
280.294758,441,167.197452
-99.287968,60,167.356938
263.074867,344,168.314078
-87.418985,33,168.402519
-103.296285,39,168.501561
246.861975,552,170.215855
-5.992534,95,170.476426
-339.165624,90,170.718867
-83.865617,35,170.811051
293.358251,283,171.615213
250.973832,258,172.315474
-377.630925,99,172.575175
257.202052,379,173.769737
290.852539,366,174.844208
213.528282,732,177.110152
-195.453257,92,177.359845
-124.904345,49,177.487112
242.500709,476,178.918908
244.278297,665,180.938364
201.14136,567,182.708213
-216.438588,108,183.061661
-100.67409,47,183.083166
171.553438,1000,184.379365
137.045021,1000,185.559414
-217.288116,109,185.617385
-115.942817,41,185.732202
282.965726,760,188.377886
241.796811,819,191.17716
262.599855,351,192.207928
285.641972,537,193.913786
229.47817,416,195.066463
-95.530387,33,195.147069
-87.374028,67,195.317956
260.880098,536,196.941455
255.896802,449,198.24335
266.54384,375,199.300783
-62.955873,37,199.398322
289.372959,528,201.122458
287.85278,719,203.506418
289.460985,450,204.913386
-93.662322,52,205.051702
228.327058,836,207.766897
266.753984,339,208.807382
-113.65822,43,208.922176
210.531707,336,209.869225
296.846004,620,211.778692
-87.623457,31,211.859437
230.863203,350,212.865495
269.576544,359,213.954639
296.61498,588,215.803862
-72.339612,35,215.897711
271.239193,310,216.946892
-107.905155,45,216.967292
269.184327,374,217.283161
259.658052,275,217.443377
262.70473,268,217.627278
275.241772,195,218.186599
276.783054,509,219.863744
285.180585,275,220.683385
-98.298266,79,220.900989
276.135147,268,221.713946
269.550291,299,222.570006
251.695484,307,223.483542
-79.910133,43,223.604414
-183.384602,99,223.890582
-279.026452,114,224.197951
-252.640789,115,224.507133
-72.89676,56,224.65615
288.813883,255,225.392607
-101.614608,51,225.525571
-113.961599,128,225.891176
