#{"t_start": 1629380091.7583737, "env_id": "LunarLander-v2"}
r,l,t
-66.170863,64,490.144767
-101.128596,79,492.007525
-60.486003,119,494.886361
-137.843327,68,496.396877
-84.48558,101,498.69507
-150.337645,127,501.621547
-72.812064,96,503.894158
-40.584265,115,506.642877
-82.967088,93,508.826175
-64.009033,92,510.866034
-80.612183,65,512.323195
-54.598561,90,514.37818
-38.621199,133,517.51675
-127.439908,80,519.357696
-272.134587,72,521.034707
-46.924794,88,523.113154
-71.704732,128,525.934503
-81.351434,116,528.722458
-44.125879,108,531.219327
-69.752865,142,534.557241
-148.641394,123,537.499134
-49.76088,168,541.454612
-143.785135,127,544.344342
-11.359266,130,547.431062
-59.108539,90,549.624677
-10.317817,75,551.370913
45.457363,102,553.717286
-81.668388,66,555.253878
-64.750093,63,556.715748
-101.347754,97,558.999852
-109.925523,145,562.511597
-38.774798,148,565.879252
-57.2399,71,567.533921
-79.585573,108,570.092125
-62.194195,117,572.790912
-57.337089,107,575.469049
-84.054243,98,577.685194
-17.059758,139,580.881193
-57.007821,86,582.893963
-81.227866,61,584.363259
-59.810946,65,585.919571
-102.231883,95,588.171798
-99.919935,91,590.356921
-45.073894,64,591.74913
-75.120291,118,594.539128
-92.106129,77,596.325872
-77.734245,118,599.124733
-196.80339,125,602.104411
-190.495006,118,604.83282
-49.792828,127,607.777126
-54.507607,115,610.526826
-59.010578,115,613.099618
-57.095053,114,615.653926
-90.377551,105,618.128323
-112.822778,78,619.972779
-70.038758,70,621.589451
-61.899328,119,624.35621
-71.25287,68,625.954677
-98.756124,83,627.835276
-37.886355,83,629.788155
-40.996727,90,631.890184
-42.661505,80,633.725201
-61.231699,64,635.202101
-64.425334,75,636.934276
12.718404,143,640.3104
-2.26359,181,644.592533
-40.5,128,647.592272
-28.522207,141,650.891473
-109.583092,127,660.666825
-38.038086,91,663.047914
-67.607861,69,664.779863
-76.005037,70,666.53657
-275.224083,109,669.133243
-115.590175,84,671.220907
-28.480363,81,673.172967
-40.518463,128,676.067557
-99.973363,123,679.003964
-61.192196,71,680.695574
-69.337264,65,682.24593
-6.960323,92,684.444608
-124.814639,137,687.557629
-16.003457,67,689.069772
-71.034847,98,691.312073
-74.736888,108,693.826646
-6.262664,85,695.838614
-68.684444,80,697.69892
-27.214438,87,699.737587
-44.957255,86,701.674477
-50.122767,81,703.598315
-71.169171,85,705.697531
-125.726914,74,707.436492
-44.515369,121,710.218685
-5.644356,111,712.715352
-153.529006,130,715.78919
-101.943627,125,718.7599
-20.883187,112,721.407533
-105.69201,89,723.5639
-94.09595,62,725.041687
-264.207587,98,727.378021
-53.915198,137,730.749004
-60.650171,68,732.301984
-30.099148,119,735.077441
-30.128395,133,738.238036
-70.676693,69,739.862977
-55.974402,134,743.076123
-39.264146,104,745.512761
-76.526335,74,747.231834
-68.054266,81,749.068272
-52.421245,82,750.932587
-84.020228,67,752.452664
-59.201981,70,754.016762
-118.684064,103,756.473567
-16.814985,1000,780.768687
-41.918585,110,783.270091
