#{"t_start": 1629132174.6060736, "env_id": "LunarLander-v2"}
r,l,t
-141.062651,67,5.339815
-67.782128,87,5.576296
-197.924394,67,5.77567
-279.513276,105,6.075993
-121.836255,99,6.344687
-392.326204,121,6.709048
-267.45788,105,6.999206
-141.501366,105,7.289287
-89.590176,68,7.496569
-258.676233,103,7.804632
-307.139387,104,8.136932
-101.954443,71,8.38681
-211.164321,124,8.724935
-81.653922,55,8.874193
-168.240022,79,9.112401
-302.265972,86,9.377084
-194.443413,107,9.677649
-99.540728,117,10.008714
-65.174999,70,10.228244
-93.746245,97,10.509078
-100.057741,110,10.806718
-186.489527,114,11.118314
-107.671923,74,11.36658
-169.853055,82,11.586897
-135.172336,61,11.72518
-121.23408,74,11.916796
-357.38835,96,12.185731
-362.166078,104,12.474378
-105.300922,78,12.696259
-103.630958,88,12.934408
-175.644428,77,13.144892
-213.264525,61,13.31042
-73.162553,69,13.522627
-384.268102,106,13.837357
-294.71406,71,14.019344
-143.063506,73,14.226632
20.34801,73,14.432485
-118.489798,113,14.726578
-139.063835,89,14.970016
-107.598887,92,15.222588
-142.367014,85,15.453728
-236.293081,118,15.774971
-222.448771,96,16.055571
-111.205059,87,16.291656
-129.259105,116,16.606982
-350.22889,91,16.854641
-125.38194,96,17.118208
-364.316237,92,17.36997
-193.534992,86,17.637371
-105.457739,61,17.805636
-381.985979,99,18.083153
-236.330909,98,18.356146
-33.135691,90,18.660091
-72.607763,69,18.867339
-195.301535,64,19.056871
-123.785582,65,19.25394
-239.12989,94,19.534571
-349.594799,79,19.772978
-263.878098,62,19.977946
-172.600422,67,20.175546
-57.383633,72,20.391691
-332.103909,99,20.704056
-79.202655,67,20.899418
-91.040958,77,21.127918
-87.698603,77,21.360902
-99.712957,60,21.53453
-280.042427,106,21.840221
-124.280062,78,22.065555
-506.728278,84,22.297022
-87.019583,64,22.494497
-458.41804,100,22.865962
-197.61857,105,23.232093
-161.554434,73,23.47632
-102.934463,73,23.677102
-130.524063,69,23.867008
-127.044798,109,24.169438
-234.125877,73,24.410742
-286.00718,82,24.648277
-66.499809,101,24.942453
-490.156885,98,25.184762
-455.329447,116,25.465259
-156.356415,94,25.734621
-145.287864,82,25.964781
-64.275993,69,26.181279
-148.410662,97,26.451884
-404.982594,84,26.701816
-450.692656,101,26.98782
-239.574719,102,27.269087
-204.255569,70,27.460081
-237.669572,124,27.830407
-84.190227,60,28.000615
-122.123058,128,28.360821
-370.797403,91,28.615554
-162.993084,74,28.820172
-214.994706,110,29.121575
-550.080323,89,29.36629
-274.717234,108,29.663678
-100.903959,65,29.834613
-89.378016,107,30.130649
-514.06122,98,30.404249
-208.381856,70,30.601526
-108.893761,65,30.770008
-78.724679,113,31.148036
-438.072736,76,31.369094
-149.316586,77,31.591984
-150.254827,109,31.906564
-454.359977,77,32.1263
-138.340762,72,32.328598
-489.550404,109,32.634239
-224.785474,98,32.917612
-500.212935,92,33.192569
-164.632438,93,33.44558
-167.013322,83,33.688074
-381.982925,53,33.910702
-945.547294,85,33.945666
-456.99761,72,33.97522
-574.559138,63,34.000619
-733.178226,72,34.029983
-202.168842,77,34.248952
-120.271612,71,34.44574
-244.220078,85,34.681869
-333.956091,87,34.923157
-417.989909,110,35.228813
-46.087059,62,35.400629
-347.921886,86,35.638036
-432.880827,94,35.898099
