#{"t_start": 1629135253.6298149, "env_id": "LunarLander-v2"}
r,l,t
-723.281613,76,70.807758
-481.890484,53,70.829162
-431.661879,51,70.849567
-330.816587,50,70.869488
-403.85382,96,71.200278
-385.60943,67,71.419799
-423.343311,86,71.785444
-466.677395,84,72.089023
-549.071227,77,72.342505
-561.671692,100,72.660838
-153.776991,66,72.853554
-234.464593,56,73.034485
-425.870251,85,73.324362
-240.494836,61,73.54201
-404.909351,99,73.821697
-440.098206,69,74.054828
-194.258997,62,74.2498
-357.125946,86,74.57564
-235.313223,58,74.758362
-334.160083,63,74.991383
-312.842418,69,75.171659
-432.938527,75,75.429114
-224.0726,60,75.611948
-479.803009,72,75.844319
-200.312281,71,76.057011
-464.246564,78,76.289336
-294.917619,56,76.455789
-559.382312,88,76.728661
-447.488581,70,76.923679
-539.084871,98,77.271346
-577.496394,83,77.527108
-356.153246,68,77.744411
-234.395045,67,77.948889
-457.465473,65,78.16979
-499.788259,85,78.462809
-608.063453,85,78.714876
-203.850308,63,78.89842
-7.649554,83,79.143493
-325.758763,65,79.333435
-115.122699,60,79.511037
-534.308978,88,79.767816
-291.722749,58,79.948281
-224.984224,64,80.141372
-262.790743,98,80.449697
-483.244245,83,80.688972
-235.092953,58,80.861604
-169.162028,65,81.041302
-330.575038,105,81.352842
-404.020461,78,81.57179
-547.816337,98,81.892308
-426.196046,85,82.167289
-452.913529,70,82.428926
-427.279334,69,82.657378
-303.050165,61,82.871971
-583.848119,83,83.09015
-598.4032,84,83.300907
-571.891512,79,83.538396
-442.05711,83,83.785872
-269.233777,70,84.013869
-155.897951,58,84.251181
-291.813465,77,84.469592
-560.720775,85,84.823183
-376.156281,73,85.04702
-376.547156,64,85.234663
-259.357666,60,85.40747
-349.534649,89,85.643543
-399.357672,59,85.852307
-323.407644,55,86.01518
-531.931163,91,86.286497
-462.406507,81,86.574423
-512.84464,83,86.789728
-483.427941,69,86.966886
-338.645859,57,87.109497
-398.026597,66,87.347372
-431.001537,95,87.652569
-264.602271,76,87.846898
-455.824137,85,88.054165
-615.899626,88,88.268132
-312.457988,66,88.426821
-459.711222,92,88.658069
-480.605183,86,88.91491
-459.509376,93,89.186736
-312.282328,64,89.379078
-581.861224,83,89.631402
-262.917004,61,89.860281
-397.983904,79,90.097243
-356.563291,80,90.30628
-350.834733,56,90.472879
-454.793746,67,90.661642
-372.615371,65,90.866588
-438.275594,82,91.118853
-455.665103,65,91.299067
-488.440715,82,91.57644
-427.700693,77,91.797913
-621.684094,90,92.035705
-481.692846,90,92.307622
-387.025452,75,92.532353
-376.893852,59,92.713528
-376.725336,62,92.925141
-453.666478,55,93.099797
-506.533102,75,93.321842
-375.25031,57,93.474861
-429.955534,63,93.667594
-477.877093,77,93.892627
-392.865318,60,94.054071
-326.175879,103,94.371292
-511.382405,85,94.629003
-470.734922,92,94.907037
-556.405352,100,95.231842
-310.178196,55,95.402788
-499.406095,90,95.67983
-108.303343,57,95.853508
-382.825475,70,96.108449
-376.342153,73,96.330366
-256.601096,74,96.558893
-455.223686,81,96.828821
-376.650881,86,97.083596
-547.404754,90,97.369551
-529.184971,73,97.559941
-496.117438,68,97.771079
-430.227214,74,97.990896
-517.418116,75,98.23852
-301.512064,57,98.411904
-402.797658,104,98.723251
-350.3312,74,98.93975
-306.223907,68,99.119488
-383.004851,61,99.305224
-587.480487,80,99.585408
-423.455733,94,99.883388
-291.214079,55,100.050199
-492.913293,66,100.25168
-307.404711,54,100.433386
-405.496859,57,100.615974
-474.077389,85,100.875887
-231.655479,58,101.093496
-437.380232,97,101.385699
-555.815594,76,101.620511
-527.687905,59,101.791986
-416.553921,56,101.814734
-443.75889,53,101.836241
-345.267635,87,101.874021
-446.253896,59,101.898026
-449.6901,80,102.156585
-308.51081,56,102.30536
-552.031868,92,102.598105
-408.853668,72,102.838379
-407.49351,75,103.07733
-606.219236,76,103.326773
-439.143587,78,103.561145
-430.575611,73,103.780079
-554.236095,90,104.081584
-436.216636,77,104.331718
-223.091128,58,104.501854
-396.975789,58,104.650477
-368.843052,68,104.863155
-692.376816,92,105.143835
-490.125497,93,105.454932
-483.857861,79,105.658361
-219.613063,59,105.820549
-411.375299,68,106.026437
-121.890528,73,106.246011
-571.115092,74,106.476301
-406.870314,81,106.721583
-828.802374,89,106.985133
-393.463818,64,107.175845
-419.095328,69,107.371341
-240.507852,56,107.53928
-392.129582,63,107.726266
-576.368528,72,107.940349
-527.548622,66,108.153584
-401.558822,71,108.424484
-293.497577,58,108.588006
-556.056469,96,108.888404
-769.386573,88,109.152983
-275.083537,55,109.329135
-655.203381,96,109.643828
-513.956674,76,109.871784
-375.095211,75,110.096078
-641.741263,80,110.377187
-531.451802,66,110.590526
-430.894264,77,110.826099
-452.901038,60,111.016583
-510.096662,72,111.235327
-238.617132,54,111.398429
-202.422255,57,111.575978
-421.537598,57,111.78504
-562.279716,85,112.04634
-343.16258,77,112.30754
-451.864478,61,112.507328
-450.600582,75,112.754472
-610.066824,74,112.98046
-342.790691,67,113.179075
-842.520107,93,113.462988
-587.771969,70,113.692205
-679.737144,96,113.980922
-544.163649,88,114.250856
-450.367639,63,114.438798
-370.70882,53,114.59542
-413.208925,60,114.790631
-550.142732,83,115.043222
-307.622557,61,115.220267
-417.521302,58,115.437068
-766.027173,84,115.71928
-499.327069,71,115.950428
-672.722005,89,116.256867
-182.025704,59,116.427451
-591.528604,71,116.666046
-543.655502,82,116.944493
-504.03428,75,117.146987
-519.385202,66,117.36282
-432.020184,78,117.591581
-315.094681,54,117.74882
-520.481798,70,117.998417
-603.293358,69,118.220353
-395.541198,64,118.409528
-325.026508,61,118.582056
-753.324488,79,118.78551
-414.755887,75,119.009724
-312.874054,71,119.219445
-635.882182,78,119.481779
-638.867489,80,119.709764
-384.484875,66,119.876103
-491.141145,75,120.070081
-300.214158,61,120.321934
-637.364491,92,120.698415
-584.209945,79,120.942934
-304.188812,58,121.119434
-332.494386,59,121.306597
-507.457437,84,121.599117
-481.150791,78,121.860952
-350.405762,56,122.027812
-525.997032,64,122.224822
-335.258363,53,122.377729
-528.543669,76,122.619534
-359.062614,54,122.788372
-605.195035,87,123.082621
-567.488016,75,123.308078
-358.525134,67,123.506886
-298.965501,58,123.678516
-472.030297,61,123.881696
-737.150382,86,124.162939
-488.844305,63,124.360227
-394.04393,58,124.546148
-525.712278,74,124.783175
-287.253467,56,124.974259
-470.484092,63,125.233783
-572.25419,71,125.45475
-280.956872,54,125.671504
-446.932621,64,125.8666
-393.01403,68,126.089414
-458.438534,67,126.287392
-550.150644,70,126.529563
-606.539225,75,126.756877
-709.657269,93,127.084759
-542.849111,84,127.343806
-593.619285,71,127.559381
-445.80145,59,127.736262
-334.584485,68,127.940201
-833.702225,93,128.218615
-392.940277,53,128.37569
-676.502994,82,128.651723
-435.771624,63,128.848008
-558.600455,72,129.073274
-708.669628,91,129.353302
-243.562511,56,129.531985
-353.876661,57,129.691975
-307.392378,57,129.864414
-366.934874,51,130.016385
-697.589164,88,130.281987
-528.637367,75,130.511073
-448.787147,87,130.772723
-322.217854,57,130.94803
-591.312593,79,131.215435
-385.644809,57,131.407944
-507.187099,80,131.652437
-586.500169,68,131.857319
-518.9454,75,132.083089
-696.782342,83,132.365629
-566.753047,65,132.580345
-572.59254,77,132.815399
-671.868393,73,133.04401
-435.776705,82,133.334685
-593.104116,69,133.371846
-519.74479,67,133.398839
-489.195655,55,133.420964
-483.464918,73,133.451106
-516.605259,62,133.475968
-509.971583,67,133.67792
-332.589192,61,133.857811
-416.890561,64,134.047724
-472.600396,68,134.270321
-414.272557,54,134.443035
-715.107082,84,134.709708
-559.475793,67,134.927215
-304.085484,59,135.129616
-512.654767,83,135.371778
-451.802581,75,135.618041
-484.906415,89,135.861658
-512.946224,71,136.064527
-416.808563,55,136.245475
-576.626871,73,136.493065
-462.030494,59,136.681761
-416.916691,68,136.897259
-440.712533,70,137.108413
-416.557175,53,137.278513
-666.121663,87,137.542041
-397.211904,59,137.734193
-372.131281,56,137.905004
-460.041273,55,138.073925
-637.301994,120,138.489699
-294.474172,56,138.630744
-570.654499,70,138.804129
