#{"t_start": 1629133942.58016, "env_id": "LunarLander-v2"}
r,l,t
-411.738046,86,66.850752
-480.797115,89,67.09048
-530.770686,84,67.315786
-150.300811,61,67.467387
-229.728601,77,67.691161
-526.908479,98,67.981841
-520.07155,78,68.2067
-446.195709,95,68.504512
-242.848624,73,68.737146
-249.855084,60,68.934216
-240.266326,75,69.148099
-474.150812,84,69.392765
-483.803886,63,69.577454
-455.049852,101,69.892468
-360.65774,83,70.149809
-260.607031,74,70.363049
-526.563153,88,70.63306
-414.479798,94,70.894854
-249.422795,100,71.164258
-536.646811,107,71.461234
-209.758812,60,71.635941
-510.948874,76,71.854083
-236.918618,74,72.065484
-624.657605,96,72.366809
-473.438706,103,72.670649
-205.414515,63,72.856419
-177.844189,58,73.022839
-440.282029,80,73.258202
-369.989093,73,73.467335
-352.883121,63,73.648436
-419.546258,77,73.867939
-360.82597,75,74.086323
-331.600856,85,74.337101
-265.94251,59,74.508792
-495.714522,92,74.751274
-367.863323,69,74.931202
-720.048513,97,75.182812
-340.660242,68,75.385603
-362.169732,73,75.601068
-376.554903,62,75.7815
-227.42284,68,75.979017
-330.981138,58,76.136701
-283.058227,52,76.273928
-333.479226,65,76.464811
-261.011884,76,76.675575
-246.182574,70,76.849393
-383.474328,73,77.058748
-414.193998,82,77.306143
-347.290996,65,77.492177
-189.582483,60,77.635655
-299.651869,77,77.820941
-242.965914,56,77.968643
-250.864678,62,78.148218
-383.711368,70,78.350251
-241.946784,63,78.532911
-371.679804,70,78.755962
-496.145308,95,79.030898
-583.566699,74,79.245955
-215.449998,60,79.41958
-455.168253,80,79.639345
-307.533561,60,79.791602
-510.070736,82,80.011199
-187.382991,57,80.202234
-244.032818,74,80.428152
-519.442131,76,80.669499
-344.368893,80,80.903093
-452.272491,76,81.144384
-334.759041,80,81.391439
-237.738511,72,81.601301
-294.542405,61,81.780792
-374.539683,72,81.982883
-354.22241,85,82.278022
-454.988689,76,82.496692
-560.527784,85,82.741323
-598.655067,87,83.029999
-368.240485,66,83.264294
-430.559359,90,83.531888
-252.212774,66,83.735919
-256.644468,65,83.925071
-612.078599,93,84.149458
-476.182849,98,84.386999
-562.955632,82,84.587613
-515.052507,83,84.835515
-502.804664,96,85.160638
-578.375258,74,85.377007
-597.289041,92,85.644785
-347.051665,59,85.820526
-501.140614,85,86.073689
-195.775368,61,86.255948
-467.976503,63,86.44255
-632.800511,91,86.698545
-488.162607,79,86.962271
-472.00378,85,87.290914
-369.905403,85,87.554767
-429.133638,78,87.805063
-333.507434,63,87.987656
-503.772785,79,88.223786
-402.351314,57,88.40806
-618.575567,82,88.671299
-316.671855,66,88.87333
-541.678342,75,89.129761
-570.52035,81,89.353415
-608.697128,86,89.591059
-409.627151,77,89.788954
-471.439071,74,89.974902
-708.798572,87,90.223775
-205.821437,73,90.431557
-457.266994,70,90.623794
-392.271963,75,90.855482
-276.089441,75,91.079736
-469.228989,60,91.249806
-319.442702,56,91.382572
-477.611596,95,91.61204
-482.876796,79,91.800859
-413.374066,83,92.000959
-384.236819,61,92.145896
-454.464441,93,92.369302
-591.327174,86,92.583888
-273.95286,66,92.794993
-485.80929,56,93.063
-327.300393,50,93.084409
-548.977157,68,93.11378
-445.217387,53,93.136133
-376.39364,52,93.158272
-498.337821,61,93.335241
-452.547171,78,93.531233
-526.646094,72,93.712602
-491.827665,58,93.917204
-490.862585,84,94.182344
-267.868056,65,94.401381
-321.870566,52,94.565055
-496.68995,63,94.75137
-483.152126,84,95.014032
-257.71439,54,95.174399
-570.352152,72,95.386297
-434.844238,64,95.574953
-225.785147,55,95.736781
-614.144503,84,95.987933
-384.056613,75,96.206715
-425.83227,77,96.433375
-387.019245,66,96.594473
-360.397219,60,96.743942
-641.87691,74,96.929544
-357.471444,55,97.065634
-353.589109,63,97.219798
-335.892564,61,97.372292
-358.375238,68,97.564368
-423.245759,57,97.733109
-391.878797,73,97.940277
-502.141113,66,98.14512
-482.514232,78,98.384692
-209.296508,54,98.55603
-200.153115,59,98.734051
-435.321703,106,99.056714
-525.464164,94,99.337039
-419.981878,64,99.525245
-626.61027,81,99.78868
-505.993294,77,100.01079
-570.471062,80,100.249392
-284.240827,58,100.421957
-555.047257,75,100.64551
-241.94355,54,100.803601
-717.787139,84,101.051545
-690.112597,74,101.290828
-658.817062,86,101.546944
-585.217143,79,101.778259
-380.939786,62,101.959336
-365.31744,57,102.12529
-391.064965,77,102.384046
-462.7296,73,102.616364
-625.450936,74,102.856483
-344.768657,94,103.204818
-473.611833,78,103.434332
-381.597695,58,103.605843
-589.900376,85,103.873266
-291.411668,56,104.037362
-291.498196,60,104.191034
-361.687752,56,104.341981
-313.741182,57,104.525846
-618.545862,71,104.772558
-483.800754,64,104.9359
-248.015993,61,105.129828
-299.173985,52,105.288512
-315.717166,60,105.470393
-190.33116,62,105.655082
-414.397061,61,105.821116
-507.158315,91,106.051594
-605.819031,79,106.317732
-671.183395,91,106.625838
-508.276059,68,106.814428
-522.36297,68,107.038659
-556.32952,76,107.269962
-296.344399,54,107.432884
-690.703936,86,107.693737
-570.586196,83,107.941673
-496.275856,66,108.139417
-281.730539,53,108.292939
-423.457162,66,108.45728
-469.79088,74,108.644406
-590.065095,78,108.841675
-333.036153,64,109.018518
-423.417407,67,109.297297
-490.016598,86,109.586488
-645.769204,86,109.85499
-593.862704,84,110.145475
-600.300238,69,110.356498
-622.204214,84,110.638677
-458.323513,90,110.938619
-705.959131,89,111.268221
-530.5238,71,111.521235
-378.249386,59,111.735008
-528.966401,81,112.018558
-465.120209,91,112.28658
-331.226253,58,112.464682
-818.557679,90,112.792265
-788.109072,92,113.116395
-459.35386,67,113.315619
-312.377243,55,113.509594
-722.079925,94,113.790512
-392.894347,59,113.994024
-830.075034,95,114.293378
-477.989949,67,114.500257
-522.689855,82,114.714285
-443.668991,78,114.963804
-500.884688,84,115.210018
-447.3047,78,115.436983
-441.15292,65,115.634503
-529.292832,85,115.890192
-519.331656,69,116.108551
-446.582975,65,116.304858
-556.077625,72,116.539098
-452.940693,58,116.721033
-518.090764,71,116.943776
-462.001679,92,117.26465
-367.069594,64,117.463839
-365.725434,56,117.662753
-585.16716,79,117.938341
-352.545253,68,118.149175
-609.83922,72,118.377021
-679.964521,82,118.623211
-328.427315,57,118.848805
-795.200791,89,119.161069
-472.97927,66,119.36175
-623.909636,72,119.57978
-358.158459,50,119.733456
-259.84277,54,119.894363
-295.987896,54,120.054467
-549.953239,100,120.363084
-708.936334,86,120.614048
-470.259479,58,120.782393
-487.817202,64,120.979251
-880.541779,86,121.27374
-472.120355,97,121.571107
-552.557769,70,121.783026
-501.958686,77,122.015472
-531.60037,75,122.258455
-552.767828,83,122.517961
-364.71593,57,122.710873
-550.639429,63,122.902291
-526.784995,75,123.161744
-443.011772,54,123.3263
-441.22616,52,123.514378
-536.806527,77,123.752142
-401.121184,53,123.996566
-513.258402,56,124.019766
-512.850807,58,124.042979
-787.62776,85,124.078487
-530.180264,61,124.103039
-566.735539,78,124.343748
-514.051982,74,124.568975
-552.939289,79,124.831797
-401.087676,53,124.974122
-513.160381,63,125.138569
