#{"t_start": 1629380353.4398837, "env_id": "LunarLander-v2"}
r,l,t
-108.435084,105,196.649989
-137.878079,85,197.384283
-74.704773,64,197.967548
-111.95583,79,198.705787
-114.518472,89,199.456746
-126.526308,115,200.522508
-73.25636,127,201.701674
-102.659487,75,202.294538
-58.942033,166,203.572601
-68.227833,65,204.109617
-100.899355,79,204.870559
-52.709104,77,205.549818
-92.642868,93,206.396252
-84.009284,123,207.450398
-75.909807,76,208.123353
-95.310768,91,208.942497
-132.699836,119,209.921839
-4.055921,323,212.856962
-67.911552,86,213.522657
-92.86592,113,214.352691
-89.590467,113,215.312549
-65.93718,76,215.998337
-79.17999,120,217.051287
-55.818093,64,217.683589
-116.186254,99,218.647829
-89.97895,108,219.589017
-133.003894,121,220.762133
-100.52811,120,221.844588
-37.00191,104,222.81675
-89.874897,67,223.420269
-102.679371,106,224.34749
-58.682489,109,225.373675
-20.210019,111,226.342702
-7.196456,103,227.23904
-111.314552,106,228.056484
-136.998052,93,228.834437
-242.081981,112,229.744216
-135.268376,129,231.020897
-58.081778,118,232.085907
-89.256753,125,233.277421
-58.259678,100,234.008719
-90.690909,94,234.807419
-90.792656,74,235.453601
-38.950173,86,236.234179
-88.77013,92,237.076789
-53.279073,71,237.62776
-84.148637,75,238.29751
-40.52213,158,239.686796
-49.78136,96,240.564366
-47.229914,123,241.695229
-94.122866,64,242.288051
-66.128842,100,243.279095
-61.29928,135,244.416321
-62.905671,65,245.034364
-80.574978,118,246.180795
-60.899063,61,246.725897
-48.238003,84,247.457977
-72.34167,71,248.155974
-64.266266,75,248.784048
-80.663512,73,249.370169
-14.738545,80,250.003949
-60.201284,144,251.306614
-50.407982,66,251.938436
-98.915912,80,252.658528
-31.9364,121,253.777426
-23.467927,174,260.689898
-62.773013,103,261.594168
-66.23411,74,262.13823
-64.260708,69,262.697615
-69.094324,71,263.254525
-194.438218,85,263.952917
-48.332373,98,264.818752
-98.268555,107,265.781701
-3.177758,106,266.717144
-18.174879,85,267.485808
-39.487997,80,268.161121
-36.522471,121,269.226473
-68.394293,63,269.740553
-83.857147,60,270.267375
-17.572362,122,271.352047
-51.648019,107,272.289608
-104.154808,60,272.848823
-17.792895,88,273.672262
-139.293565,118,274.787057
-21.088956,134,276.011019
-63.344267,83,276.800749
-54.368327,91,277.65267
-54.403462,106,278.525726
-10.652776,125,279.571752
-94.698373,90,280.337374
-48.083584,121,281.226725
-69.928093,65,281.757245
-83.656647,116,282.725925
